Pollutants
	city: Ciudad de M&eacute;xico,averages ps
	cityCode: MEX
	country: M&eacute;xico
	mesurementAgency: SIMAT
	URL: http://www.aire.df.gob.mx
	timeStamp: 2022/01/01 al 2022/11/11
	average_interval: 001h
	date,"id_station",id_parameter,value,unit
24/01/2022,NEZ,PM2.5,12,2
24/01/2022,PED,PM10,18,2
24/01/2022,PED,PM2.5,11,2
24/01/2022,SAG,PM10,28,2
24/01/2022,SAG,PM2.5,16,2
24/01/2022,TAH,PM10,36,2
24/01/2022,TLA,PM10,40,2
24/01/2022,TLA,PM2.5,16,2
24/01/2022,TLI,PM10,50,2
24/01/2022,UAX,PM2.5,14,2
24/01/2022,UIZ,PM10,30,2
24/01/2022,UIZ,PM2.5,14,2
24/01/2022,CCA,PM2.5,12,2
24/01/2022,BJU,PM10,25,2
24/01/2022,BJU,PM2.5,15,2
24/01/2022,INN,PM10,16,2
24/01/2022,INN,PM2.5,10,2
24/01/2022,FAR,PM2.5,14,2
24/01/2022,SAC,PM2.5,12,2
25/01/2022,AJU,PM2.5,10,2
25/01/2022,MON,PM2.5,14,2
25/01/2022,CHO,PM10,35,2
25/01/2022,CUA,PM10,18,2
25/01/2022,CUT,PM10,37,2
25/01/2022,FAC,PM10,27,2
25/01/2022,MER,PM10,23,2
25/01/2022,MER,PM2.5,13,2
25/01/2022,NEZ,PM10,30,2
25/01/2022,NEZ,PM2.5,9,2
25/01/2022,PED,PM10,18,2
25/01/2022,PED,PM2.5,9,2
25/01/2022,SAG,PM10,27,2
25/01/2022,SAG,PM2.5,14,2
25/01/2022,TAH,PM10,32,2
25/01/2022,TLA,PM10,37,2
25/01/2022,TLA,PM2.5,13,2
25/01/2022,TLI,PM10,44,2
25/01/2022,UAX,PM2.5,11,2
25/01/2022,UIZ,PM10,28,2
25/01/2022,UIZ,PM2.5,11,2
25/01/2022,VIF,PM10,58,2
25/01/2022,CCA,PM2.5,9,2
25/01/2022,BJU,PM10,24,2
25/01/2022,BJU,PM2.5,12,2
25/01/2022,INN,PM10,13,2
25/01/2022,INN,PM2.5,6,2
25/01/2022,FAR,PM2.5,12,2
25/01/2022,SAC,PM2.5,11,2
26/01/2022,ACO,PM10,51,2
26/01/2022,MON,PM2.5,16,2
26/01/2022,CHO,PM10,51,2
26/01/2022,CUA,PM10,29,2
26/01/2022,CUT,PM10,62,2
26/01/2022,MER,PM10,31,2
26/01/2022,MER,PM2.5,17,2
26/01/2022,NEZ,PM10,46,2
26/01/2022,NEZ,PM2.5,15,2
26/01/2022,PED,PM10,24,2
26/01/2022,PED,PM2.5,12,2
26/01/2022,SAG,PM10,36,2
26/01/2022,SAG,PM2.5,17,2
26/01/2022,SFE,PM10,28,2
26/01/2022,SFE,PM2.5,14,2
26/01/2022,TAH,PM10,45,2
26/01/2022,TLA,PM10,52,2
26/01/2022,TLA,PM2.5,22,2
26/01/2022,TLI,PM10,71,2
26/01/2022,UAX,PM2.5,15,2
26/01/2022,UIZ,PM10,44,2
26/01/2022,UIZ,PM2.5,14,2
26/01/2022,VIF,PM10,79,2
26/01/2022,CCA,PM2.5,13,2
26/01/2022,BJU,PM10,31,2
26/01/2022,BJU,PM2.5,14,2
26/01/2022,INN,PM10,14,2
26/01/2022,INN,PM2.5,7,2
26/01/2022,FAR,PM2.5,18,2
26/01/2022,SAC,PM2.5,14,2
27/01/2022,ACO,PM10,49,2
27/01/2022,AJU,PM2.5,13,2
27/01/2022,CHO,PM10,53,2
27/01/2022,CUA,PM10,32,2
27/01/2022,CUT,PM10,64,2
27/01/2022,MER,PM10,35,2
27/01/2022,MER,PM2.5,21,2
27/01/2022,NEZ,PM10,45,2
27/01/2022,NEZ,PM2.5,16,2
27/01/2022,PED,PM10,28,2
27/01/2022,PED,PM2.5,16,2
27/01/2022,SAG,PM10,42,2
27/01/2022,SAG,PM2.5,21,2
27/01/2022,TAH,PM10,44,2
27/01/2022,TLA,PM10,53,2
27/01/2022,TLA,PM2.5,22,2
27/01/2022,TLI,PM10,84,2
27/01/2022,UAX,PM2.5,17,2
27/01/2022,UIZ,PM10,40,2
27/01/2022,UIZ,PM2.5,17,2
27/01/2022,VIF,PM10,83,2
27/01/2022,CCA,PM2.5,15,2
27/01/2022,BJU,PM10,32,2
27/01/2022,BJU,PM2.5,18,2
27/01/2022,INN,PM10,15,2
27/01/2022,INN,PM2.5,8,2
27/01/2022,FAR,PM2.5,21,2
27/01/2022,SAC,PM2.5,17,2
28/01/2022,ACO,PM10,59,2
28/01/2022,AJU,PM2.5,18,2
28/01/2022,CHO,PM10,72,2
28/01/2022,CUA,PM10,50,2
28/01/2022,CUT,PM10,56,2
28/01/2022,MER,PM10,50,2
28/01/2022,MER,PM2.5,28,2
28/01/2022,NEZ,PM10,59,2
28/01/2022,NEZ,PM2.5,21,2
28/01/2022,PED,PM10,42,2
28/01/2022,PED,PM2.5,18,2
28/01/2022,SAG,PM10,50,2
28/01/2022,SAG,PM2.5,21,2
28/01/2022,SFE,PM10,50,2
28/01/2022,SFE,PM2.5,18,2
28/01/2022,TAH,PM10,55,2
28/01/2022,TLA,PM10,85,2
28/01/2022,TLA,PM2.5,22,2
28/01/2022,TLI,PM10,84,2
28/01/2022,UAX,PM2.5,24,2
28/01/2022,UIZ,PM10,65,2
28/01/2022,UIZ,PM2.5,23,2
28/01/2022,VIF,PM10,122,2
28/01/2022,CCA,PM2.5,19,2
28/01/2022,BJU,PM10,51,2
28/01/2022,BJU,PM2.5,24,2
28/01/2022,INN,PM10,31,2
28/01/2022,INN,PM2.5,14,2
28/01/2022,FAR,PM2.5,26,2
28/01/2022,SAC,PM2.5,25,2
29/01/2022,ACO,PM10,53,2
29/01/2022,AJU,PM2.5,17,2
29/01/2022,CHO,PM10,50,2
29/01/2022,CUA,PM10,34,2
29/01/2022,CUT,PM10,51,2
29/01/2022,MER,PM10,34,2
29/01/2022,MER,PM2.5,19,2
29/01/2022,NEZ,PM10,39,2
29/01/2022,NEZ,PM2.5,12,2
29/01/2022,PED,PM10,29,2
29/01/2022,PED,PM2.5,15,2
29/01/2022,SAG,PM10,35,2
29/01/2022,SAG,PM2.5,16,2
29/01/2022,SFE,PM10,34,2
29/01/2022,SFE,PM2.5,18,2
29/01/2022,TAH,PM10,40,2
29/01/2022,TLA,PM10,59,2
29/01/2022,TLA,PM2.5,25,2
29/01/2022,TLI,PM10,55,2
29/01/2022,UAX,PM2.5,13,2
29/01/2022,UIZ,PM10,42,2
29/01/2022,UIZ,PM2.5,15,2
29/01/2022,VIF,PM10,56,2
29/01/2022,CCA,PM2.5,12,2
29/01/2022,BJU,PM10,32,2
29/01/2022,BJU,PM2.5,17,2
29/01/2022,INN,PM10,30,2
29/01/2022,INN,PM2.5,15,2
29/01/2022,FAR,PM2.5,14,2
29/01/2022,SAC,PM2.5,16,2
30/01/2022,ACO,PM10,78,2
30/01/2022,AJU,PM2.5,16,2
30/01/2022,CHO,PM10,50,2
30/01/2022,CUA,PM10,25,2
30/01/2022,CUT,PM10,47,2
30/01/2022,MER,PM10,40,2
30/01/2022,MER,PM2.5,25,2
30/01/2022,NEZ,PM10,50,2
30/01/2022,NEZ,PM2.5,21,2
30/01/2022,PED,PM10,29,2
30/01/2022,PED,PM2.5,19,2
30/01/2022,SAG,PM10,48,2
30/01/2022,SAG,PM2.5,27,2
30/01/2022,SFE,PM10,26,2
30/01/2022,SFE,PM2.5,14,2
30/01/2022,TAH,PM10,48,2
30/01/2022,TLA,PM10,44,2
30/01/2022,TLA,PM2.5,21,2
30/01/2022,TLI,PM10,75,2
30/01/2022,UAX,PM2.5,20,2
30/01/2022,UIZ,PM10,44,2
30/01/2022,UIZ,PM2.5,22,2
30/01/2022,VIF,PM10,73,2
30/01/2022,CCA,PM2.5,17,2
30/01/2022,BJU,PM10,36,2
30/01/2022,BJU,PM2.5,22,2
30/01/2022,INN,PM10,20,2
30/01/2022,INN,PM2.5,11,2
30/01/2022,FAR,PM2.5,23,2
30/01/2022,SAC,PM2.5,24,2
31/01/2022,ACO,PM10,61,2
31/01/2022,AJU,PM2.5,11,2
31/01/2022,CHO,PM10,60,2
31/01/2022,CUA,PM10,25,2
31/01/2022,CUT,PM10,40,2
31/01/2022,MER,PM10,24,2
31/01/2022,MER,PM2.5,14,2
31/01/2022,NEZ,PM10,41,2
31/01/2022,NEZ,PM2.5,19,2
31/01/2022,PED,PM10,20,2
31/01/2022,PED,PM2.5,10,2
31/01/2022,SAG,PM10,41,2
31/01/2022,SAG,PM2.5,23,2
31/01/2022,SFE,PM10,21,2
31/01/2022,SFE,PM2.5,9,2
31/01/2022,TLA,PM10,48,2
31/01/2022,TLA,PM2.5,20,2
31/01/2022,TLI,PM10,56,2
31/01/2022,UAX,PM2.5,14,2
31/01/2022,UIZ,PM10,31,2
31/01/2022,UIZ,PM2.5,13,2
31/01/2022,VIF,PM10,78,2
31/01/2022,CCA,PM2.5,11,2
31/01/2022,BJU,PM10,24,2
31/01/2022,BJU,PM2.5,12,2
31/01/2022,INN,PM10,17,2
31/01/2022,INN,PM2.5,8,2
31/01/2022,FAR,PM2.5,17,2
31/01/2022,SAC,PM2.5,16,2
01/02/2022,ACO,PM10,53,2
01/02/2022,CHO,PM10,56,2
01/02/2022,CUA,PM10,21,2
01/02/2022,CUT,PM10,45,2
01/02/2022,MER,PM10,26,2
01/02/2022,MER,PM2.5,13,2
01/02/2022,NEZ,PM10,46,2
01/02/2022,NEZ,PM2.5,16,2
01/02/2022,PED,PM10,18,2
01/02/2022,PED,PM2.5,8,2
01/02/2022,SAG,PM10,34,2
01/02/2022,SAG,PM2.5,15,2
01/02/2022,TAH,PM10,45,2
01/02/2022,TLA,PM10,48,2
01/02/2022,TLA,PM2.5,18,2
01/02/2022,TLI,PM10,46,2
01/02/2022,UAX,PM2.5,13,2
01/02/2022,UIZ,PM10,33,2
01/02/2022,UIZ,PM2.5,11,2
01/02/2022,VIF,PM10,61,2
01/02/2022,CCA,PM2.5,8,2
01/02/2022,BJU,PM10,23,2
01/02/2022,BJU,PM2.5,9,2
01/02/2022,INN,PM10,15,2
01/02/2022,INN,PM2.5,6,2
01/02/2022,SAC,PM2.5,15,2
02/02/2022,ACO,PM10,68,2
02/02/2022,AJU,PM2.5,12,2
02/02/2022,CHO,PM10,72,2
02/02/2022,CUA,PM10,28,2
02/02/2022,CUT,PM10,70,2
02/02/2022,MER,PM10,30,2
02/02/2022,MER,PM2.5,16,2
02/02/2022,NEZ,PM10,53,2
02/02/2022,NEZ,PM2.5,14,2
02/02/2022,PED,PM10,24,2
02/02/2022,PED,PM2.5,12,2
02/02/2022,SFE,PM10,25,2
02/02/2022,SFE,PM2.5,11,2
02/02/2022,TAH,PM10,49,2
02/02/2022,TLA,PM10,56,2
02/02/2022,TLA,PM2.5,21,2
02/02/2022,TLI,PM10,85,2
02/02/2022,UAX,PM2.5,13,2
02/02/2022,UIZ,PM10,38,2
02/02/2022,UIZ,PM2.5,12,2
02/02/2022,VIF,PM10,99,2
02/02/2022,CCA,PM2.5,13,2
02/02/2022,BJU,PM10,29,2
02/02/2022,BJU,PM2.5,13,2
02/02/2022,INN,PM10,17,2
02/02/2022,INN,PM2.5,7,2
02/02/2022,SAC,PM2.5,18,2
03/02/2022,ACO,PM10,45,2
03/02/2022,CHO,PM10,48,2
03/02/2022,CUA,PM10,20,2
03/02/2022,CUT,PM10,58,2
03/02/2022,MER,PM10,25,2
03/02/2022,MER,PM2.5,13,2
03/02/2022,NEZ,PM10,37,2
03/02/2022,NEZ,PM2.5,10,2
03/02/2022,PED,PM10,21,2
03/02/2022,PED,PM2.5,10,2
03/02/2022,SAG,PM10,36,2
03/02/2022,SAG,PM2.5,20,2
03/02/2022,SFE,PM10,17,2
03/02/2022,SFE,PM2.5,7,2
03/02/2022,TAH,PM10,40,2
03/02/2022,TLA,PM10,45,2
03/02/2022,TLA,PM2.5,15,2
03/02/2022,TLI,PM10,52,2
03/02/2022,UAX,PM2.5,11,2
03/02/2022,UIZ,PM10,32,2
03/02/2022,UIZ,PM2.5,10,2
03/02/2022,VIF,PM10,66,2
03/02/2022,CCA,PM2.5,10,2
03/02/2022,BJU,PM10,23,2
03/02/2022,BJU,PM2.5,10,2
03/02/2022,INN,PM10,12,2
03/02/2022,INN,PM2.5,5,2
03/02/2022,SAC,PM2.5,12,2
04/02/2022,ACO,PM10,47,2
04/02/2022,CHO,PM10,55,2
04/02/2022,CUA,PM10,27,2
04/02/2022,CUT,PM10,56,2
04/02/2022,MER,PM10,27,2
04/02/2022,MER,PM2.5,13,2
04/02/2022,NEZ,PM10,35,2
04/02/2022,NEZ,PM2.5,12,2
04/02/2022,PED,PM10,20,2
04/02/2022,PED,PM2.5,9,2
04/02/2022,SAG,PM10,33,2
04/02/2022,SAG,PM2.5,12,2
04/02/2022,SFE,PM10,22,2
04/02/2022,SFE,PM2.5,8,2
04/02/2022,TAH,PM10,46,2
04/02/2022,TLA,PM10,54,2
04/02/2022,TLA,PM2.5,18,2
04/02/2022,TLI,PM10,67,2
04/02/2022,UAX,PM2.5,11,2
04/02/2022,UIZ,PM10,33,2
04/02/2022,UIZ,PM2.5,10,2
04/02/2022,VIF,PM10,80,2
04/02/2022,CCA,PM2.5,10,2
04/02/2022,BJU,PM10,27,2
04/02/2022,BJU,PM2.5,11,2
04/02/2022,INN,PM10,12,2
04/02/2022,INN,PM2.5,5,2
04/02/2022,SAC,PM2.5,14,2
05/02/2022,ACO,PM10,59,2
05/02/2022,AJU,PM2.5,15,2
05/02/2022,CHO,PM10,56,2
05/02/2022,CUA,PM10,42,2
05/02/2022,CUT,PM10,51,2
05/02/2022,FAC,PM10,55,2
05/02/2022,MER,PM10,43,2
05/02/2022,MER,PM2.5,30,2
05/02/2022,NEZ,PM10,48,2
05/02/2022,NEZ,PM2.5,23,2
05/02/2022,PED,PM10,40,2
05/02/2022,PED,PM2.5,25,2
05/02/2022,SAG,PM10,39,2
05/02/2022,SAG,PM2.5,24,2
05/02/2022,SFE,PM10,38,2
05/02/2022,SFE,PM2.5,21,2
05/02/2022,TAH,PM10,47,2
05/02/2022,TLA,PM10,68,2
05/02/2022,TLA,PM2.5,37,2
05/02/2022,TLI,PM10,73,2
05/02/2022,UAX,PM2.5,23,2
05/02/2022,UIZ,PM10,44,2
05/02/2022,UIZ,PM2.5,23,2
05/02/2022,VIF,PM10,67,2
05/02/2022,CCA,PM2.5,22,2
05/02/2022,BJU,PM10,40,2
05/02/2022,BJU,PM2.5,26,2
05/02/2022,INN,PM10,18,2
05/02/2022,INN,PM2.5,9,2
05/02/2022,SAC,PM2.5,23,2
06/02/2022,ACO,PM10,43,2
06/02/2022,AJU,PM2.5,15,2
06/02/2022,CHO,PM10,49,2
06/02/2022,CUA,PM10,28,2
06/02/2022,CUT,PM10,47,2
06/02/2022,FAC,PM10,38,2
06/02/2022,MER,PM10,35,2
06/02/2022,MER,PM2.5,24,2
06/02/2022,NEZ,PM10,42,2
06/02/2022,NEZ,PM2.5,21,2
06/02/2022,PED,PM10,27,2
06/02/2022,PED,PM2.5,18,2
06/02/2022,SAG,PM10,39,2
06/02/2022,SAG,PM2.5,26,2
06/02/2022,SFE,PM10,28,2
06/02/2022,SFE,PM2.5,17,2
06/02/2022,TAH,PM10,47,2
06/02/2022,TLA,PM10,41,2
06/02/2022,TLA,PM2.5,23,2
06/02/2022,TLI,PM10,55,2
06/02/2022,UAX,PM2.5,23,2
06/02/2022,UIZ,PM10,39,2
06/02/2022,UIZ,PM2.5,22,2
06/02/2022,VIF,PM10,72,2
06/02/2022,CCA,PM2.5,17,2
06/02/2022,BJU,PM10,30,2
06/02/2022,BJU,PM2.5,20,2
06/02/2022,INN,PM10,22,2
06/02/2022,INN,PM2.5,12,2
06/02/2022,SAC,PM2.5,24,2
07/02/2022,ACO,PM10,42,2
07/02/2022,AJU,PM2.5,16,2
07/02/2022,ATI,PM10,26,2
07/02/2022,CHO,PM10,45,2
07/02/2022,CUA,PM10,26,2
07/02/2022,CUT,PM10,32,2
07/02/2022,FAC,PM10,40,2
07/02/2022,IZT,PM10,43,2
07/02/2022,MER,PM10,38,2
07/02/2022,MER,PM2.5,28,2
07/02/2022,NEZ,PM10,35,2
07/02/2022,NEZ,PM2.5,19,2
07/02/2022,PED,PM10,28,2
07/02/2022,PED,PM2.5,19,2
07/02/2022,SAG,PM10,37,2
07/02/2022,SAG,PM2.5,24,2
07/02/2022,SFE,PM10,26,2
07/02/2022,SFE,PM2.5,16,2
07/02/2022,TAH,PM10,45,2
07/02/2022,TLA,PM10,42,2
07/02/2022,TLA,PM2.5,23,2
07/02/2022,TLI,PM10,43,2
07/02/2022,UAX,PM2.5,21,2
07/02/2022,UIZ,PM10,39,2
07/02/2022,UIZ,PM2.5,22,2
07/02/2022,VIF,PM10,51,2
07/02/2022,CCA,PM2.5,17,2
07/02/2022,BJU,PM10,33,2
07/02/2022,BJU,PM2.5,23,2
07/02/2022,INN,PM10,15,2
07/02/2022,INN,PM2.5,9,2
07/02/2022,SAC,PM2.5,24,2
08/02/2022,ACO,PM10,35,2
08/02/2022,ATI,PM10,47,2
08/02/2022,CHO,PM10,43,2
08/02/2022,CUA,PM10,49,2
08/02/2022,CUT,PM10,45,2
08/02/2022,FAC,PM10,56,2
08/02/2022,IZT,PM10,48,2
08/02/2022,NEZ,PM10,37,2
08/02/2022,NEZ,PM2.5,19,2
08/02/2022,PED,PM10,47,2
08/02/2022,PED,PM2.5,35,2
08/02/2022,SAG,PM10,34,2
08/02/2022,SAG,PM2.5,21,2
08/02/2022,SFE,PM10,48,2
08/02/2022,SFE,PM2.5,31,2
08/02/2022,TAH,PM10,40,2
08/02/2022,TLA,PM10,72,2
08/02/2022,TLA,PM2.5,42,2
08/02/2022,TLI,PM10,66,2
08/02/2022,UAX,PM2.5,23,2
08/02/2022,UIZ,PM10,39,2
08/02/2022,UIZ,PM2.5,21,2
08/02/2022,VIF,PM10,56,2
08/02/2022,CCA,PM2.5,29,2
08/02/2022,BJU,PM10,48,2
08/02/2022,BJU,PM2.5,35,2
08/02/2022,INN,PM10,16,2
08/02/2022,INN,PM2.5,9,2
08/02/2022,SAC,PM2.5,22,2
09/02/2022,ACO,PM10,37,2
09/02/2022,ATI,PM10,23,2
09/02/2022,CHO,PM10,41,2
09/02/2022,CUA,PM10,25,2
09/02/2022,CUT,PM10,51,2
09/02/2022,FAC,PM10,37,2
09/02/2022,IZT,PM10,40,2
09/02/2022,NEZ,PM10,39,2
09/02/2022,NEZ,PM2.5,16,2
09/02/2022,PED,PM10,19,2
09/02/2022,PED,PM2.5,11,2
09/02/2022,SAG,PM10,38,2
09/02/2022,SAG,PM2.5,23,2
09/02/2022,SFE,PM10,20,2
09/02/2022,SFE,PM2.5,10,2
09/02/2022,TAH,PM10,37,2
09/02/2022,TLA,PM10,47,2
09/02/2022,TLA,PM2.5,20,2
09/02/2022,TLI,PM10,68,2
09/02/2022,UAX,PM2.5,13,2
09/02/2022,UIZ,PM10,33,2
09/02/2022,UIZ,PM2.5,14,2
09/02/2022,VIF,PM10,68,2
09/02/2022,CCA,PM2.5,12,2
09/02/2022,BJU,PM10,28,2
09/02/2022,BJU,PM2.5,16,2
09/02/2022,INN,PM10,12,2
09/02/2022,INN,PM2.5,6,2
09/02/2022,SAC,PM2.5,19,2
10/02/2022,ACO,PM10,41,2
10/02/2022,AJU,PM2.5,7,2
10/02/2022,ATI,PM10,29,2
10/02/2022,CAM,PM10,41,2
10/02/2022,CAM,PM2.5,15,2
10/02/2022,CHO,PM10,39,2
10/02/2022,CUA,PM10,21,2
10/02/2022,CUT,PM10,49,2
10/02/2022,FAC,PM10,37,2
10/02/2022,IZT,PM10,28,2
10/02/2022,MER,PM10,36,2
10/02/2022,MER,PM2.5,16,2
10/02/2022,NEZ,PM10,38,2
10/02/2022,NEZ,PM2.5,9,2
10/02/2022,PED,PM10,20,2
10/02/2022,PED,PM2.5,9,2
10/02/2022,SAG,PM10,38,2
10/02/2022,SAG,PM2.5,18,2
10/02/2022,SFE,PM10,17,2
10/02/2022,SFE,PM2.5,7,2
10/02/2022,TAH,PM10,32,2
10/02/2022,TLA,PM10,42,2
10/02/2022,TLA,PM2.5,16,2
10/02/2022,TLI,PM10,49,2
10/02/2022,UAX,PM2.5,9,2
10/02/2022,UIZ,PM10,25,2
10/02/2022,UIZ,PM2.5,8,2
10/02/2022,VIF,PM10,77,2
10/02/2022,CCA,PM2.5,8,2
10/02/2022,BJU,PM10,24,2
10/02/2022,BJU,PM2.5,9,2
10/02/2022,INN,PM10,12,2
10/02/2022,INN,PM2.5,5,2
10/02/2022,SAC,PM2.5,9,2
11/02/2022,ACO,PM10,48,2
11/02/2022,ATI,PM10,30,2
11/02/2022,CHO,PM10,55,2
11/02/2022,CUA,PM10,26,2
11/02/2022,CUT,PM10,54,2
11/02/2022,FAC,PM10,38,2
11/02/2022,IZT,PM10,31,2
11/02/2022,MER,PM10,27,2
11/02/2022,MER,PM2.5,9,2
11/02/2022,NEZ,PM10,37,2
11/02/2022,PED,PM10,16,2
11/02/2022,PED,PM2.5,5,2
11/02/2022,SAG,PM10,26,2
11/02/2022,SAG,PM2.5,7,2
11/02/2022,SFE,PM10,19,2
11/02/2022,SFE,PM2.5,5,2
11/02/2022,TAH,PM10,46,2
11/02/2022,TLA,PM10,43,2
11/02/2022,TLA,PM2.5,11,2
11/02/2022,TLI,PM10,55,2
11/02/2022,UAX,PM2.5,6,2
11/02/2022,UIZ,PM10,27,2
11/02/2022,UIZ,PM2.5,7,2
11/02/2022,CCA,PM2.5,5,2
11/02/2022,BJU,PM10,24,2
11/02/2022,BJU,PM2.5,6,2
11/02/2022,SAC,PM2.5,7,2
12/02/2022,ACO,PM10,44,2
12/02/2022,ATI,PM10,29,2
12/02/2022,CHO,PM10,43,2
12/02/2022,CUA,PM10,19,2
12/02/2022,CUT,PM10,52,2
12/02/2022,FAC,PM10,46,2
12/02/2022,IZT,PM10,27,2
12/02/2022,MER,PM10,24,2
12/02/2022,MER,PM2.5,9,2
12/02/2022,NEZ,PM10,29,2
12/02/2022,NEZ,PM2.5,9,2
12/02/2022,PED,PM10,17,2
12/02/2022,PED,PM2.5,7,2
12/02/2022,SFE,PM10,21,2
12/02/2022,SFE,PM2.5,8,2
12/02/2022,TLA,PM10,46,2
12/02/2022,TLA,PM2.5,14,2
12/02/2022,TLI,PM10,59,2
12/02/2022,UAX,PM2.5,10,2
12/02/2022,UIZ,PM10,26,2
12/02/2022,UIZ,PM2.5,9,2
12/02/2022,CCA,PM2.5,8,2
12/02/2022,MPA,PM10,24,2
12/02/2022,MPA,PM2.5,9,2
12/02/2022,BJU,PM10,21,2
12/02/2022,BJU,PM2.5,8,2
12/02/2022,SAC,PM2.5,10,2
13/02/2022,ACO,PM10,26,2
13/02/2022,AJU,PM2.5,15,2
13/02/2022,ATI,PM10,21,2
13/02/2022,CHO,PM10,39,2
13/02/2022,CUA,PM10,27,2
13/02/2022,CUT,PM10,24,2
13/02/2022,FAC,PM10,31,2
13/02/2022,IZT,PM10,28,2
13/02/2022,MER,PM10,33,2
13/02/2022,MER,PM2.5,18,2
13/02/2022,NEZ,PM10,28,2
13/02/2022,NEZ,PM2.5,11,2
13/02/2022,PED,PM10,25,2
13/02/2022,PED,PM2.5,15,2
13/02/2022,SFE,PM10,26,2
13/02/2022,SFE,PM2.5,15,2
13/02/2022,TAH,PM10,38,2
13/02/2022,TLA,PM10,37,2
13/02/2022,TLA,PM2.5,15,2
13/02/2022,TLI,PM10,35,2
13/02/2022,UAX,PM2.5,14,2
13/02/2022,UIZ,PM10,32,2
13/02/2022,UIZ,PM2.5,17,2
13/02/2022,CCA,PM2.5,14,2
13/02/2022,MPA,PM10,32,2
13/02/2022,MPA,PM2.5,14,2
13/02/2022,BJU,PM10,24,2
13/02/2022,BJU,PM2.5,14,2
13/02/2022,INN,PM10,32,2
13/02/2022,INN,PM2.5,19,2
13/02/2022,SAC,PM2.5,16,2
14/02/2022,ACO,PM10,49,2
14/02/2022,AJU,PM2.5,18,2
14/02/2022,ATI,PM10,33,2
14/02/2022,CHO,PM10,59,2
14/02/2022,CUA,PM10,38,2
14/02/2022,CUT,PM10,49,2
14/02/2022,FAC,PM10,42,2
14/02/2022,IZT,PM10,36,2
14/02/2022,MER,PM10,44,2
14/02/2022,MER,PM2.5,29,2
14/02/2022,NEZ,PM10,39,2
14/02/2022,NEZ,PM2.5,20,2
14/02/2022,PED,PM10,34,2
14/02/2022,PED,PM2.5,23,2
14/02/2022,SAG,PM10,35,2
14/02/2022,SAG,PM2.5,21,2
14/02/2022,SFE,PM10,36,2
14/02/2022,SFE,PM2.5,23,2
14/02/2022,TAH,PM10,43,2
14/02/2022,TLA,PM10,51,2
14/02/2022,TLA,PM2.5,27,2
14/02/2022,TLI,PM10,66,2
14/02/2022,UAX,PM2.5,21,2
14/02/2022,UIZ,PM10,44,2
14/02/2022,UIZ,PM2.5,27,2
14/02/2022,CCA,PM2.5,19,2
14/02/2022,MPA,PM10,38,2
14/02/2022,MPA,PM2.5,20,2
14/02/2022,BJU,PM10,34,2
14/02/2022,BJU,PM2.5,23,2
14/02/2022,INN,PM10,22,2
14/02/2022,INN,PM2.5,15,2
14/02/2022,SAC,PM2.5,24,2
15/02/2022,ACO,PM10,44,2
15/02/2022,AJU,PM2.5,21,2
15/02/2022,ATI,PM10,26,2
15/02/2022,CUA,PM10,36,2
15/02/2022,CUT,PM10,26,2
15/02/2022,FAC,PM10,39,2
15/02/2022,IZT,PM10,34,2
15/02/2022,MER,PM10,41,2
15/02/2022,MER,PM2.5,27,2
15/02/2022,NEZ,PM10,35,2
15/02/2022,NEZ,PM2.5,19,2
15/02/2022,PED,PM10,34,2
15/02/2022,PED,PM2.5,25,2
15/02/2022,SAG,PM10,37,2
15/02/2022,SAG,PM2.5,20,2
15/02/2022,SFE,PM10,36,2
15/02/2022,SFE,PM2.5,25,2
15/02/2022,TAH,PM10,50,2
15/02/2022,TLA,PM10,50,2
15/02/2022,TLA,PM2.5,26,2
15/02/2022,TLI,PM10,45,2
15/02/2022,UAX,PM2.5,22,2
15/02/2022,UIZ,PM10,42,2
15/02/2022,UIZ,PM2.5,27,2
15/02/2022,CCA,PM2.5,19,2
15/02/2022,MPA,PM10,34,2
15/02/2022,MPA,PM2.5,21,2
15/02/2022,BJU,PM10,37,2
15/02/2022,BJU,PM2.5,26,2
15/02/2022,INN,PM10,19,2
15/02/2022,INN,PM2.5,12,2
16/02/2022,ACO,PM10,55,2
16/02/2022,AJU,PM2.5,13,2
16/02/2022,ATI,PM10,21,2
16/02/2022,CUA,PM10,22,2
16/02/2022,CUT,PM10,33,2
16/02/2022,FAC,PM10,37,2
16/02/2022,IZT,PM10,30,2
16/02/2022,MER,PM10,34,2
16/02/2022,MER,PM2.5,18,2
16/02/2022,NEZ,PM10,40,2
16/02/2022,NEZ,PM2.5,15,2
16/02/2022,PED,PM10,20,2
16/02/2022,PED,PM2.5,12,2
16/02/2022,SAG,PM10,32,2
16/02/2022,SAG,PM2.5,16,2
16/02/2022,TAH,PM10,48,2
16/02/2022,TLA,PM10,40,2
16/02/2022,TLA,PM2.5,19,2
16/02/2022,TLI,PM10,45,2
16/02/2022,UAX,PM2.5,14,2
16/02/2022,UIZ,PM10,35,2
16/02/2022,UIZ,PM2.5,18,2
16/02/2022,CCA,PM2.5,13,2
16/02/2022,MPA,PM10,21,2
16/02/2022,MPA,PM2.5,9,2
16/02/2022,BJU,PM10,24,2
16/02/2022,BJU,PM2.5,13,2
16/02/2022,INN,PM10,16,2
16/02/2022,INN,PM2.5,9,2
17/02/2022,ACO,PM10,56,2
17/02/2022,ATI,PM10,37,2
17/02/2022,CAM,PM10,55,2
